Año,Mes,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2012,4,0.00,6.20,3.00,0.00,2.80,1.60,9.20,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,11.30,12.80,0.00,0.00,0.90,2.00,22.30,0.00,0.00,0.00,0.00,1.30,0.00,3.80,0.20,NaN
2012,5,27.90,0.00,0.00,6.10,41.80,26.80,0.00,14.30,0.00,6.40,0.00,0.00,0.40,29.20,23.80,0.50,1.00,0.00,5.90,2.90,10.40,7.60,0.00,1.50,10.80,1.30,0.90,27.30,3.50,29.60,9.30
2012,6,0.50,9.10,0.80,0.00,6.80,1.80,0.00,0.00,4.10,0.00,20.20,4.30,3.40,29.40,0.10,0.00,0.90,0.50,0.20,5.60,20.40,7.30,10.40,0.00,0.00,15.20,11.30,0.00,9.90,21.90,NaN
2012,7,0.00,0.00,0.00,2.30,0.00,0.20,0.90,0.00,0.00,8.60,0.00,3.20,0.00,5.40,0.80,0.00,0.00,0.00,0.00,0.10,0.00,0.70,0.00,6.40,0.00,0.00,15.40,52.20,11.00,0.00,0.00
2012,8,3.10,0.00,0.00,0.00,0.00,38.90,7.20,19.10,9.10,10.60,12.50,0.10,0.00,47.40,69.10,0.10,6.90,12.20,4.70,12.10,0.00,0.20,17.80,1.40,31.20,0.10,19.00,0.00,5.30,5.20,0.60
2012,9,0.30,4.20,0.10,7.90,17.40,29.80,0.00,1.80,9.90,0.00,0.40,0.00,0.60,3.90,1.20,0.00,0.00,14.00,5.40,4.30,0.70,11.40,3.40,0.60,0.00,13.60,8.20,3.50,3.10,2.80,NaN
2012,10,5.10,0.00,0.10,8.40,0.10,1.70,0.00,14.20,3.70,0.90,1.90,0.00,8.00,1.00,1.90,7.70,35.40,11.90,0.30,1.30,12.40,25.40,8.20,13.40,22.50,0.00,0.00,0.00,0.00,0.00,0.00
2012,11,0.00,5.30,0.00,0.00,0.00,16.10,2.70,0.60,2.50,0.00,0.00,1.50,0.00,1.00,0.30,0.10,0.50,0.40,0.00,0.70,1.70,2.10,0.00,0.00,0.80,1.20,0.00,0.50,11.00,0.00,NaN
2012,12,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00
2013,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.40,0.10,0.00,0.00,NaN,NaN,NaN
2013,3,0.60,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,4,2.30,0.00,0.00,24.70,0.00,0.00,0.00,0.00,0.00,0.00,2.30,0.00,0.00,0.00,18.60,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
